 ,150000-41          ,150000-81           ,150000-141
0,0.08119118991103294,0.057471624294400406,0.05045787219407908
1,0.03146589265078618,0.03980772803753492 ,0.05819558304821541
2,0.06280770204781909,0.04084527356266608 ,0.0502435640846546
3,0.03255121725903023,0.038749557978405264,0.04403324911323989
4,0.0424422826693944 ,0.035534158581321494,0.03913381919077059
